country,league,home_team,home_buildUpPlaySpeed,home_buildUpPlayDribbling,home_buildUpPlayPassing,home_chanceCreationPassing,home_chanceCreationCrossing,home_chanceCreationShooting,home_defencePressure,home_defenceAggression,home_defenceTeamWidth,away_team,away_buildUpPlaySpeed,away_buildUpPlayDribbling,away_buildUpPlayPassing,away_chanceCreationPassing,away_chanceCreationCrossing,away_chanceCreationShooting,away_defencePressure,away_defenceAggression,away_defenceTeamWidth,result,reward
21518,21518,9869,70,,55,65,50,70,70,70,55,9783,30,,30,30,45,65,35,35,45,1,1.4
21518,21518,8305,30,,35,35,50,70,40,30,50,8633,55,,30,70,60,70,65,40,65,2,0.36
21518,21518,9906,64,,30,65,50,70,70,34,55,8315,60,,45,35,70,55,30,70,35,1,0.85
21518,21518,8696,45,,55,70,70,65,45,55,50,8661,40,,40,50,40,50,45,40,45,3,2.3
21518,21518,8634,42,,30,65,40,70,70,30,70,8371,35,,35,45,65,55,30,65,55,1,0.13
21518,21518,9865,65,,45,45,45,70,70,65,30,8394,30,,30,50,35,70,40,30,45,1,1.05
21518,21518,10267,30,,30,55,60,70,55,60,60,9864,60,,55,40,45,70,45,65,45,1,0.5
21518,21518,9864,60,,55,40,45,70,45,65,45,9867,30,,30,45,30,65,50,30,45,3,2.4
21518,21518,10205,64,,30,55,35,70,65,30,70,8302,30,,30,70,60,70,60,70,65,1,1.25
21518,21518,9868,30,,30,45,35,70,45,50,45,10281,55,,40,45,30,60,30,65,30,1,1.5
21518,21518,8558,55,,40,70,55,70,70,50,60,9869,70,,55,65,50,70,70,70,55,3,2.4
21518,21518,9783,30,,30,30,45,65,35,35,45,8305,30,,35,35,50,70,40,30,50,2,2.5
21518,21518,8633,55,,30,70,60,70,65,40,65,9906,64,,30,65,50,70,70,34,55,1,0.3
21518,21518,8315,60,,45,35,70,55,30,70,35,8696,45,,55,70,70,65,45,55,50,1,0.91
21518,21518,8661,40,,40,50,40,50,45,40,45,8634,42,,30,65,40,70,70,30,70,2,0.44
21518,21518,8371,35,,35,45,65,55,30,65,55,9865,65,,45,45,45,70,70,65,30,1,1.2
21518,21518,8394,30,,30,50,35,70,40,30,45,10267,30,,30,55,60,70,55,60,60,1,1.9
21518,21518,9783,,,,,,,,,,8558,,,,,,,,,,2,2.8
21518,21518,8633,,,,,,,,,,9868,,,,,,,,,,1,0.13
21518,21518,8315,,,,,,,,,,10205,,,,,,,,,,1,1.63
21518,21518,8661,,,,,,,,,,9867,,,,,,,,,,1,1
21518,21518,8371,,,,,,,,,,8302,,,,,,,,,,2,1.25
21518,21518,8394,,,,,,,,,,10281,,,,,,,,,,2,2.5
21518,21518,10267,,,,,,,,,,9869,,,,,,,,,,3,4.25
21518,21518,9865,,,,,,,,,,8305,,,,,,,,,,1,1.5
21518,21518,8634,,,,,,,,,,9906,,,,,,,,,,1,0.33
21518,21518,9864,,,,,,,,,,8696,,,,,,,,,,2,2.6
21518,21518,8302,30,,30,70,60,70,60,70,65,9867,30,,30,45,30,65,50,30,45,1,0.4
21518,21518,10281,55,,40,45,30,60,30,65,30,10205,64,,30,55,35,70,65,30,70,2,1.4
21518,21518,9869,70,,55,65,50,70,70,70,55,9868,30,,30,45,35,70,45,50,45,3,2.5
21518,21518,8305,30,,35,35,50,70,40,30,50,8558,55,,40,70,55,70,70,50,60,3,2.5
21518,21518,9906,64,,30,65,50,70,70,34,55,9783,30,,30,30,45,65,35,35,45,1,0.83
21518,21518,8696,45,,55,70,70,65,45,55,50,8633,55,,30,70,60,70,65,40,65,2,0.3
21518,21518,8634,42,,30,65,40,70,70,30,70,8315,60,,45,35,70,55,30,70,35,1,0.17
21518,21518,9865,65,,45,45,45,70,70,65,30,8661,40,,40,50,40,50,45,40,45,3,2.3
21518,21518,10267,30,,30,55,60,70,55,60,60,8371,35,,35,45,65,55,30,65,55,1,0.62
21518,21518,8394,30,,30,50,35,70,40,30,45,9864,60,,55,40,45,70,45,65,45,1,0.85
21518,21518,9864,60,,55,40,45,70,45,65,45,8302,30,,30,70,60,70,60,70,65,2,1.25
21518,21518,9867,30,,30,45,30,65,50,30,45,10281,55,,40,45,30,60,30,65,30,3,2.4
21518,21518,10205,64,,30,55,35,70,65,30,70,9869,70,,55,65,50,70,70,70,55,1,0.5
21518,21518,9868,30,,30,45,35,70,45,50,45,8305,30,,35,35,50,70,40,30,50,2,1.5
21518,21518,8558,55,,40,70,55,70,70,50,60,9906,64,,30,65,50,70,70,34,55,1,1.5
21518,21518,9783,30,,30,30,45,65,35,35,45,8696,45,,55,70,70,65,45,55,50,3,2.4
21518,21518,8633,55,,30,70,60,70,65,40,65,8634,42,,30,65,40,70,70,30,70,2,1.7
21518,21518,8315,60,,45,35,70,55,30,70,35,9865,65,,45,45,45,70,70,65,30,1,0.8
21518,21518,8661,40,,40,50,40,50,45,40,45,10267,30,,30,55,60,70,55,60,60,1,1.38
21518,21518,8371,35,,35,45,65,55,30,65,55,8394,30,,30,50,35,70,40,30,45,1,1.25
21518,21518,10281,55,,40,45,30,60,30,65,30,8302,30,,30,70,60,70,60,70,65,1,3
21518,21518,9869,70,,55,65,50,70,70,70,55,9867,30,,30,45,30,65,50,30,45,2,3
21518,21518,8305,30,,35,35,50,70,40,30,50,10205,64,,30,55,35,70,65,30,70,1,1.5
21518,21518,9906,64,,30,65,50,70,70,34,55,9868,30,,30,45,35,70,45,50,45,2,8
21518,21518,8696,45,,55,70,70,65,45,55,50,8558,55,,40,70,55,70,70,50,60,1,1.1
21518,21518,8634,42,,30,65,40,70,70,30,70,9783,30,,30,30,45,65,35,35,45,1,0.13
21518,21518,9865,65,,45,45,45,70,70,65,30,8633,55,,30,70,60,70,65,40,65,2,0.29
21518,21518,10267,30,,30,55,60,70,55,60,60,8315,60,,45,35,70,55,30,70,35,1,0.62
21518,21518,8394,30,,30,50,35,70,40,30,45,8661,40,,40,50,40,50,45,40,45,3,2.3
21518,21518,8371,35,,35,45,65,55,30,65,55,9864,60,,55,40,45,70,45,65,45,3,2.4
21518,21518,9864,60,,55,40,45,70,45,65,45,10281,55,,40,45,30,60,30,65,30,3,2.4
21518,21518,8302,30,,30,70,60,70,60,70,65,9869,70,,55,65,50,70,70,70,55,1,0.4
21518,21518,9867,30,,30,45,30,65,50,30,45,8305,30,,35,35,50,70,40,30,50,1,1.4
21518,21518,10205,64,,30,55,35,70,65,30,70,9906,64,,30,65,50,70,70,34,55,1,0.83
21518,21518,9868,30,,30,45,35,70,45,50,45,8696,45,,55,70,70,65,45,55,50,3,2.3
21518,21518,8558,55,,40,70,55,70,70,50,60,8634,42,,30,65,40,70,70,30,70,3,4
21518,21518,9783,30,,30,30,45,65,35,35,45,9865,65,,45,45,45,70,70,65,30,3,2.4
21518,21518,8633,55,,30,70,60,70,65,40,65,10267,30,,30,55,60,70,55,60,60,1,0.4
21518,21518,8315,60,,45,35,70,55,30,70,35,8394,30,,30,50,35,70,40,30,45,3,2.5
21518,21518,8661,40,,40,50,40,50,45,40,45,8371,35,,35,45,65,55,30,65,55,1,0.62
21518,21518,9869,70,,55,65,50,70,70,70,55,10281,55,,40,45,30,60,30,65,30,2,2.25
21518,21518,8305,30,,35,35,50,70,40,30,50,8302,30,,30,70,60,70,60,70,65,1,1.8
21518,21518,9906,64,,30,65,50,70,70,34,55,9867,30,,30,45,30,65,50,30,45,1,0.8
21518,21518,8696,45,,55,70,70,65,45,55,50,10205,64,,30,55,35,70,65,30,70,2,1.38
21518,21518,8634,42,,30,65,40,70,70,30,70,9868,30,,30,45,35,70,45,50,45,1,0.1
21518,21518,9865,65,,45,45,45,70,70,65,30,8558,55,,40,70,55,70,70,50,60,2,2.4
21518,21518,10267,30,,30,55,60,70,55,60,60,9783,30,,30,30,45,65,35,35,45,1,0.4
21518,21518,8394,30,,30,50,35,70,40,30,45,8633,55,,30,70,60,70,65,40,65,2,0.29
21518,21518,8371,35,,35,45,65,55,30,65,55,8315,60,,45,35,70,55,30,70,35,3,2.25
21518,21518,8661,40,,40,50,40,50,45,40,45,9864,60,,55,40,45,70,45,65,45,3,3
21518,21518,9864,60,,55,40,45,70,45,65,45,9869,70,,55,65,50,70,70,70,55,3,2.5
21518,21518,10281,55,,40,45,30,60,30,65,30,8305,30,,35,35,50,70,40,30,50,3,2.3
21518,21518,8302,30,,30,70,60,70,60,70,65,9906,64,,30,65,50,70,70,34,55,1,0.36
21518,21518,9867,30,,30,45,30,65,50,30,45,8696,45,,55,70,70,65,45,55,50,1,1.1
21518,21518,10205,64,,30,55,35,70,65,30,70,8634,42,,30,65,40,70,70,30,70,2,0.57
21518,21518,9868,30,,30,45,35,70,45,50,45,9865,65,,45,45,45,70,70,65,30,1,1.5
21518,21518,8558,55,,40,70,55,70,70,50,60,10267,30,,30,55,60,70,55,60,60,2,1.4
21518,21518,9783,30,,30,30,45,65,35,35,45,8394,30,,30,50,35,70,40,30,45,2,1.88
21518,21518,8633,55,,30,70,60,70,65,40,65,8371,35,,35,45,65,55,30,65,55,1,0.13
21518,21518,8315,60,,45,35,70,55,30,70,35,8661,40,,40,50,40,50,45,40,45,2,2.75
21518,21518,8305,30,,35,35,50,70,40,30,50,9869,70,,55,65,50,70,70,70,55,3,2.8
21518,21518,9906,64,,30,65,50,70,70,34,55,10281,55,,40,45,30,60,30,65,30,1,1
21518,21518,8696,45,,55,70,70,65,45,55,50,8302,30,,30,70,60,70,60,70,65,2,1.25
21518,21518,8634,42,,30,65,40,70,70,30,70,9867,30,,30,45,30,65,50,30,45,1,0.0600000000000001
21518,21518,9865,65,,45,45,45,70,70,65,30,10205,64,,30,55,35,70,65,30,70,1,2.2
21518,21518,10267,30,,30,55,60,70,55,60,60,9868,30,,30,45,35,70,45,50,45,1,0.25
21518,21518,8394,30,,30,50,35,70,40,30,45,8558,55,,40,70,55,70,70,50,60,1,0.75
21518,21518,8371,35,,35,45,65,55,30,65,55,9783,30,,30,30,45,65,35,35,45,1,0.73
21518,21518,8661,40,,40,50,40,50,45,40,45,8633,55,,30,70,60,70,65,40,65,2,0.53
21518,21518,8315,60,,45,35,70,55,30,70,35,9864,60,,55,40,45,70,45,65,45,3,2.5
21518,21518,8305,30,,35,35,50,70,40,30,50,9864,60,,55,40,45,70,45,65,45,1,0.8
21518,21518,9869,70,,55,65,50,70,70,70,55,9906,64,,30,65,50,70,70,34,55,3,2.8
21518,21518,10281,55,,40,45,30,60,30,65,30,8696,45,,55,70,70,65,45,55,50,1,1.1
21518,21518,8302,30,,30,70,60,70,60,70,65,8634,42,,30,65,40,70,70,30,70,2,0.5
21518,21518,9867,30,,30,45,30,65,50,30,45,9865,65,,45,45,45,70,70,65,30,3,2.75
21518,21518,10205,64,,30,55,35,70,65,30,70,10267,30,,30,55,60,70,55,60,60,1,0.73
21518,21518,9868,30,,30,45,35,70,45,50,45,8394,30,,30,50,35,70,40,30,45,1,2
21518,21518,8558,55,,40,70,55,70,70,50,60,8371,35,,35,45,65,55,30,65,55,1,1.1
21518,21518,9783,30,,30,30,45,65,35,35,45,8661,40,,40,50,40,50,45,40,45,1,2.75
21518,21518,8633,55,,30,70,60,70,65,40,65,8315,60,,45,35,70,55,30,70,35,1,0.11
21518,21518,9906,64,,30,65,50,70,70,34,55,8305,30,,35,35,50,70,40,30,50,2,0.65
21518,21518,8696,45,,55,70,70,65,45,55,50,9869,70,,55,65,50,70,70,70,55,1,0.3
21518,21518,8634,42,,30,65,40,70,70,30,70,10281,55,,40,45,30,60,30,65,30,1,0.04
21518,21518,9865,65,,45,45,45,70,70,65,30,8302,30,,30,70,60,70,60,70,65,2,0.44
21518,21518,10267,30,,30,55,60,70,55,60,60,9867,30,,30,45,30,65,50,30,45,1,1.2
21518,21518,8394,30,,30,50,35,70,40,30,45,10205,64,,30,55,35,70,65,30,70,3,2.6
21518,21518,8371,35,,35,45,65,55,30,65,55,9868,30,,30,45,35,70,45,50,45,3,2.4
21518,21518,8661,40,,40,50,40,50,45,40,45,8558,55,,40,70,55,70,70,50,60,1,0.29
21518,21518,8315,60,,45,35,70,55,30,70,35,9783,30,,30,30,45,65,35,35,45,1,0.8
21518,21518,9864,60,,55,40,45,70,45,65,45,8633,55,,30,70,60,70,65,40,65,3,4.5
21518,21518,8558,,,,,,,,,,9864,,,,,,,,,,1,1
21518,21518,9868,,,,,,,,,,9783,,,,,,,,,,2,1.45
21518,21518,10205,,,,,,,,,,8633,,,,,,,,,,2,0.6
21518,21518,9867,,,,,,,,,,8315,,,,,,,,,,1,1.6
21518,21518,8302,,,,,,,,,,8661,,,,,,,,,,1,0.44
21518,21518,10281,,,,,,,,,,8371,,,,,,,,,,2,2.4
21518,21518,9869,,,,,,,,,,8394,,,,,,,,,,3,2.4
21518,21518,8305,,,,,,,,,,10267,,,,,,,,,,1,2
21518,21518,9906,,,,,,,,,,9865,,,,,,,,,,3,3.33
21518,21518,8696,,,,,,,,,,8634,,,,,,,,,,2,0.3
21518,21518,8558,,,,,,,,,,9868,,,,,,,,,,3,3
21518,21518,9783,,,,,,,,,,10205,,,,,,,,,,1,1.4
21518,21518,8633,,,,,,,,,,9867,,,,,,,,,,1,0.11
21518,21518,8315,,,,,,,,,,8302,,,,,,,,,,2,1.4
21518,21518,8661,,,,,,,,,,10281,,,,,,,,,,1,0.85
21518,21518,8371,,,,,,,,,,9869,,,,,,,,,,1,0.91
21518,21518,8394,,,,,,,,,,8305,,,,,,,,,,1,1.2
21518,21518,10267,,,,,,,,,,9906,,,,,,,,,,3,2.4
21518,21518,9865,,,,,,,,,,8696,,,,,,,,,,3,2.25
21518,21518,9864,,,,,,,,,,8634,,,,,,,,,,2,0.29
21518,21518,9868,,,,,,,,,,9864,,,,,,,,,,3,2.3
21518,21518,10205,,,,,,,,,,8558,,,,,,,,,,3,2.6
21518,21518,9867,,,,,,,,,,9783,,,,,,,,,,2,1.75
21518,21518,8302,,,,,,,,,,8633,,,,,,,,,,1,2.75
21518,21518,10281,,,,,,,,,,8315,,,,,,,,,,3,2.3
21518,21518,9869,,,,,,,,,,8661,,,,,,,,,,1,1.45
21518,21518,8305,,,,,,,,,,8371,,,,,,,,,,1,1.05
21518,21518,9906,,,,,,,,,,8394,,,,,,,,,,1,0.57
21518,21518,8696,,,,,,,,,,10267,,,,,,,,,,2,1.1
21518,21518,8634,,,,,,,,,,9865,,,,,,,,,,1,0.0800000000000001
21518,21518,9868,,,,,,,,,,10205,,,,,,,,,,1,2.8
21518,21518,8558,,,,,,,,,,9867,,,,,,,,,,1,0.83
21518,21518,9783,,,,,,,,,,8302,,,,,,,,,,1,2.6
21518,21518,8633,,,,,,,,,,10281,,,,,,,,,,1,0.17
21518,21518,8315,,,,,,,,,,9869,,,,,,,,,,2,3.33
21518,21518,8661,,,,,,,,,,8305,,,,,,,,,,1,1.15
21518,21518,8371,,,,,,,,,,9906,,,,,,,,,,1,1.75
21518,21518,8394,,,,,,,,,,8696,,,,,,,,,,3,2.4
21518,21518,10267,,,,,,,,,,8634,,,,,,,,,,3,2.75
21518,21518,9864,,,,,,,,,,9865,,,,,,,,,,2,2.3
21518,21518,10205,,,,,,,,,,9864,,,,,,,,,,1,0.62
21518,21518,9867,,,,,,,,,,9868,,,,,,,,,,1,0.91
21518,21518,8302,,,,,,,,,,8558,,,,,,,,,,3,3.33
21518,21518,10281,,,,,,,,,,9783,,,,,,,,,,1,1.6
21518,21518,9869,,,,,,,,,,8633,,,,,,,,,,3,3.33
21518,21518,8305,,,,,,,,,,8315,,,,,,,,,,1,1
21518,21518,9906,,,,,,,,,,8661,,,,,,,,,,3,2.5
21518,21518,8696,,,,,,,,,,8371,,,,,,,,,,3,2.3
21518,21518,8634,,,,,,,,,,8394,,,,,,,,,,1,0.1
21518,21518,9865,,,,,,,,,,10267,,,,,,,,,,2,1.1
21518,21518,10205,,,,,,,,,,9867,,,,,,,,,,1,0.73
21518,21518,9868,,,,,,,,,,8302,,,,,,,,,,2,0.62
21518,21518,8558,,,,,,,,,,10281,,,,,,,,,,3,2.5
21518,21518,9783,,,,,,,,,,9869,,,,,,,,,,3,2.5
21518,21518,8633,,,,,,,,,,8305,,,,,,,,,,1,0.44
21518,21518,8315,,,,,,,,,,9906,,,,,,,,,,1,1.6
21518,21518,8661,,,,,,,,,,8696,,,,,,,,,,1,0.83
21518,21518,8371,,,,,,,,,,8634,,,,,,,,,,3,3.5
21518,21518,8394,,,,,,,,,,9865,,,,,,,,,,1,1
21518,21518,9864,,,,,,,,,,10267,,,,,,,,,,2,0.91
21518,21518,9906,64,,30,65,50,70,70,34,55,9869,70,,55,65,50,70,70,70,55,1,0.53
21518,21518,10278,40,,30,50,35,70,35,35,50,8315,60,,45,35,70,55,30,70,35,2,1.8
21518,21518,8696,45,,55,70,70,65,45,55,50,8634,42,,30,65,40,70,70,30,70,2,0.2
21518,21518,9864,60,,55,40,45,70,45,65,45,10267,30,,30,55,60,70,55,60,60,2,1.4
21518,21518,9783,30,,30,30,45,65,35,35,45,8394,30,,30,50,35,70,40,30,45,3,2.3
21518,21518,8581,30,,30,45,40,70,30,35,50,8302,30,,30,70,60,70,60,70,65,2,1
21518,21518,8558,55,,40,70,55,70,70,50,60,8305,30,,35,35,50,70,40,30,50,1,1.1
21518,21518,8560,40,,30,50,40,70,45,30,35,10205,64,,30,55,35,70,65,30,70,1,2
21518,21518,8371,35,,35,45,65,55,30,65,55,9865,65,,45,45,45,70,70,65,30,3,2.4
21518,21518,8661,40,,40,50,40,50,45,40,45,8633,55,,30,70,60,70,65,40,65,3,3.75
21518,21518,8394,30,,30,50,35,70,40,30,45,8661,40,,40,50,40,50,45,40,45,1,1.4
21518,21518,8302,30,,30,70,60,70,60,70,65,10267,30,,30,55,60,70,55,60,60,1,1.2
21518,21518,8305,30,,35,35,50,70,40,30,50,8634,42,,30,65,40,70,70,30,70,2,0.33
21518,21518,10205,64,,30,55,35,70,65,30,70,8315,60,,45,35,70,55,30,70,35,1,0.8
21518,21518,9865,65,,45,45,45,70,70,65,30,9869,70,,55,65,50,70,70,70,55,3,2.3
21518,21518,8633,55,,30,70,60,70,65,40,65,9906,64,,30,65,50,70,70,34,55,1,0.29
21518,21518,8371,35,,35,45,65,55,30,65,55,10278,40,,30,50,35,70,35,35,50,1,1
21518,21518,8560,40,,30,50,40,70,45,30,35,8696,45,,55,70,70,65,45,55,50,1,1.1
21518,21518,8558,55,,40,70,55,70,70,50,60,9864,60,,55,40,45,70,45,65,45,1,0.91
21518,21518,8581,30,,30,45,40,70,30,35,50,9783,30,,30,30,45,65,35,35,45,2,2.2
21518,21518,8394,30,,30,50,35,70,40,30,45,8302,30,,30,70,60,70,60,70,65,2,1.38
21518,21518,10267,30,,30,55,60,70,55,60,60,8305,30,,35,35,50,70,40,30,50,1,0.62
21518,21518,8634,42,,30,65,40,70,70,30,70,10205,64,,30,55,35,70,65,30,70,1,0.2
21518,21518,8315,60,,45,35,70,55,30,70,35,9865,65,,45,45,45,70,70,65,30,1,0.67
21518,21518,9869,70,,55,65,50,70,70,70,55,8633,55,,30,70,60,70,65,40,65,2,0.25
21518,21518,9906,64,,30,65,50,70,70,34,55,8371,35,,35,45,65,55,30,65,55,1,0.62
21518,21518,10278,40,,30,50,35,70,35,35,50,8560,40,,30,50,40,70,45,30,35,1,1.1
21518,21518,8696,45,,55,70,70,65,45,55,50,8558,55,,40,70,55,70,70,50,60,3,2
21518,21518,9864,60,,55,40,45,70,45,65,45,8581,30,,30,45,40,70,30,35,50,1,0.95
21518,21518,8661,40,,40,50,40,50,45,40,45,9783,30,,30,30,45,65,35,35,45,3,2.5
21518,21518,8302,30,,30,70,60,70,60,70,65,8661,40,,40,50,40,50,45,40,45,2,4
21518,21518,8305,30,,35,35,50,70,40,30,50,8394,30,,30,50,35,70,40,30,45,3,2.5
21518,21518,10205,64,,30,55,35,70,65,30,70,10267,30,,30,55,60,70,55,60,60,3,2.5
21518,21518,9865,65,,45,45,45,70,70,65,30,8634,42,,30,65,40,70,70,30,70,2,0.25
21518,21518,8633,55,,30,70,60,70,65,40,65,8315,60,,45,35,70,55,30,70,35,1,0.17
21518,21518,8371,35,,35,45,65,55,30,65,55,9869,70,,55,65,50,70,70,70,55,1,0.83
21518,21518,8560,40,,30,50,40,70,45,30,35,9906,64,,30,65,50,70,70,34,55,2,1.5
21518,21518,8558,55,,40,70,55,70,70,50,60,10278,40,,30,50,35,70,35,35,50,1,0.91
21518,21518,8581,30,,30,45,40,70,30,35,50,8696,45,,55,70,70,65,45,55,50,1,1.38
21518,21518,9783,30,,30,30,45,65,35,35,45,9864,60,,55,40,45,70,45,65,45,1,1.25
21518,21518,8302,30,,30,70,60,70,60,70,65,8305,30,,35,35,50,70,40,30,50,2,4
21518,21518,8394,30,,30,50,35,70,40,30,45,10205,64,,30,55,35,70,65,30,70,2,1.2
21518,21518,10267,30,,30,55,60,70,55,60,60,9865,65,,45,45,45,70,70,65,30,1,0.33
21518,21518,8634,42,,30,65,40,70,70,30,70,8633,55,,30,70,60,70,65,40,65,1,1.1
21518,21518,8315,60,,45,35,70,55,30,70,35,8371,35,,35,45,65,55,30,65,55,1,0.73
21518,21518,9869,70,,55,65,50,70,70,70,55,8560,40,,30,50,40,70,45,30,35,2,2.6
21518,21518,9906,64,,30,65,50,70,70,34,55,8558,55,,40,70,55,70,70,50,60,2,5
21518,21518,10278,40,,30,50,35,70,35,35,50,8581,30,,30,45,40,70,30,35,50,1,0.83
21518,21518,8696,45,,55,70,70,65,45,55,50,9783,30,,30,30,45,65,35,35,45,1,1.2
21518,21518,8661,40,,40,50,40,50,45,40,45,9864,60,,55,40,45,70,45,65,45,1,0.73
21518,21518,8305,30,,35,35,50,70,40,30,50,8661,40,,40,50,40,50,45,40,45,1,1
21518,21518,10205,64,,30,55,35,70,65,30,70,8302,30,,30,70,60,70,60,70,65,1,0.83
21518,21518,9865,65,,45,45,45,70,70,65,30,8394,30,,30,50,35,70,40,30,45,3,2.2
21518,21518,8633,55,,30,70,60,70,65,40,65,10267,30,,30,55,60,70,55,60,60,1,0.4
21518,21518,8371,35,,35,45,65,55,30,65,55,8634,42,,30,65,40,70,70,30,70,2,0.2
21518,21518,8560,40,,30,50,40,70,45,30,35,8315,60,,45,35,70,55,30,70,35,1,1.3
21518,21518,8558,55,,40,70,55,70,70,50,60,9869,70,,55,65,50,70,70,70,55,1,0.62
21518,21518,8581,30,,30,45,40,70,30,35,50,9906,64,,30,65,50,70,70,34,55,1,3.2
21518,21518,9783,30,,30,30,45,65,35,35,45,10278,40,,30,50,35,70,35,35,50,1,1.2
21518,21518,9864,60,,55,40,45,70,45,65,45,8696,45,,55,70,70,65,45,55,50,1,1
21518,21518,8305,30,,35,35,50,70,40,30,50,10205,64,,30,55,35,70,65,30,70,1,1.5
21518,21518,8302,30,,30,70,60,70,60,70,65,9865,65,,45,45,45,70,70,65,30,2,6.5
21518,21518,8394,30,,30,50,35,70,40,30,45,8633,55,,30,70,60,70,65,40,65,2,0.25
21518,21518,10267,30,,30,55,60,70,55,60,60,8371,35,,35,45,65,55,30,65,55,3,3.5
21518,21518,8634,42,,30,65,40,70,70,30,70,8560,40,,30,50,40,70,45,30,35,1,0.1
21518,21518,8315,60,,45,35,70,55,30,70,35,8558,55,,40,70,55,70,70,50,60,1,0.95
21518,21518,9869,70,,55,65,50,70,70,70,55,8581,30,,30,45,40,70,30,35,50,3,2.5
21518,21518,9906,64,,30,65,50,70,70,34,55,9783,30,,30,30,45,65,35,35,45,1,0.44
21518,21518,10278,40,,30,50,35,70,35,35,50,9864,60,,55,40,45,70,45,65,45,1,1.1
21518,21518,8661,40,,40,50,40,50,45,40,45,8696,45,,55,70,70,65,45,55,50,2,4
21518,21518,10205,64,,30,55,35,70,65,30,70,8661,40,,40,50,40,50,45,40,45,1,0.53
21518,21518,9865,65,,45,45,45,70,70,65,30,8305,30,,35,35,50,70,40,30,50,2,1.8
21518,21518,8633,55,,30,70,60,70,65,40,65,8302,30,,30,70,60,70,60,70,65,1,0.2
21518,21518,8371,35,,35,45,65,55,30,65,55,8394,30,,30,50,35,70,40,30,45,3,2.4
21518,21518,8560,40,,30,50,40,70,45,30,35,10267,30,,30,55,60,70,55,60,60,2,1.3
21518,21518,8558,55,,40,70,55,70,70,50,60,8634,42,,30,65,40,70,70,30,70,2,0.25
21518,21518,8581,30,,30,45,40,70,30,35,50,8315,60,,45,35,70,55,30,70,35,2,1.5
21518,21518,9783,30,,30,30,45,65,35,35,45,9869,70,,55,65,50,70,70,70,55,3,2.25
21518,21518,9864,60,,55,40,45,70,45,65,45,9906,64,,30,65,50,70,70,34,55,2,1.1
21518,21518,8696,45,,55,70,70,65,45,55,50,10278,40,,30,50,35,70,35,35,50,3,2.4
21518,21518,10205,64,,30,55,35,70,65,30,70,9865,65,,45,45,45,70,70,65,30,1,0.44
21518,21518,8305,30,,35,35,50,70,40,30,50,8633,55,,30,70,60,70,65,40,65,2,0.29
21518,21518,8302,30,,30,70,60,70,60,70,65,8371,35,,35,45,65,55,30,65,55,1,0.62
21518,21518,8394,30,,30,50,35,70,40,30,45,8560,40,,30,50,40,70,45,30,35,1,1.2
21518,21518,10267,30,,30,55,60,70,55,60,60,8558,55,,40,70,55,70,70,50,60,1,0.62
21518,21518,8634,42,,30,65,40,70,70,30,70,8581,30,,30,45,40,70,30,35,50,1,0.0600000000000001
21518,21518,8315,60,,45,35,70,55,30,70,35,9783,30,,30,30,45,65,35,35,45,2,4.5
21518,21518,9869,70,,55,65,50,70,70,70,55,9864,60,,55,40,45,70,45,65,45,2,2.25
21518,21518,9906,64,,30,65,50,70,70,34,55,8696,45,,55,70,70,65,45,55,50,3,3.33
21518,21518,8661,40,,40,50,40,50,45,40,45,10278,40,,30,50,35,70,35,35,50,1,0.83
21518,21518,8661,40,,40,50,40,50,45,40,45,9865,65,,45,45,45,70,70,65,30,1,0.73
21518,21518,8633,55,,30,70,60,70,65,40,65,10205,64,,30,55,35,70,65,30,70,1,0.29
21518,21518,8371,35,,35,45,65,55,30,65,55,8305,30,,35,35,50,70,40,30,50,3,2.25
21518,21518,8560,40,,30,50,40,70,45,30,35,8302,30,,30,70,60,70,60,70,65,2,1.5
21518,21518,8558,55,,40,70,55,70,70,50,60,8394,30,,30,50,35,70,40,30,45,1,0.73
21518,21518,8581,30,,30,45,40,70,30,35,50,10267,30,,30,55,60,70,55,60,60,2,0.85
21518,21518,9783,30,,30,30,45,65,35,35,45,8634,42,,30,65,40,70,70,30,70,2,0.2
21518,21518,9864,60,,55,40,45,70,45,65,45,8315,60,,45,35,70,55,30,70,35,3,2.4
21518,21518,8696,45,,55,70,70,65,45,55,50,9869,70,,55,65,50,70,70,70,55,3,2.4
21518,21518,10278,40,,30,50,35,70,35,35,50,9906,64,,30,65,50,70,70,34,55,1,1.9
21518,21518,9865,65,,45,45,45,70,70,65,30,8633,55,,30,70,60,70,65,40,65,3,5
21518,21518,10205,64,,30,55,35,70,65,30,70,8371,35,,35,45,65,55,30,65,55,1,0.53
21518,21518,8305,30,,35,35,50,70,40,30,50,8560,40,,30,50,40,70,45,30,35,2,4
21518,21518,8302,30,,30,70,60,70,60,70,65,8558,55,,40,70,55,70,70,50,60,2,4
21518,21518,8394,30,,30,50,35,70,40,30,45,8581,30,,30,45,40,70,30,35,50,1,0.91
21518,21518,10267,30,,30,55,60,70,55,60,60,9783,30,,30,30,45,65,35,35,45,1,0.44
21518,21518,8634,42,,30,65,40,70,70,30,70,9864,60,,55,40,45,70,45,65,45,1,0.0800000000000001
21518,21518,8315,60,,45,35,70,55,30,70,35,8696,45,,55,70,70,65,45,55,50,1,0.67
21518,21518,9869,70,,55,65,50,70,70,70,55,10278,40,,30,50,35,70,35,35,50,1,1.2
